,State,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
0,AK,1,1.0031331592689294,1.0026028110359189,1.0041536863966771,1.0,1.001551189245088,1.003613835828601,1.0025720164609053,1.0041046690610569,1.0076647930505875,1.004056795131846,1.005050505050505,1.0030150753768845,1.002004008016032,1.0045000000000002,1.003982080637133,1.0039662865642043,1.0064197530864198,1.0058881256133463,1.0048780487804878,1.0082524271844662,1.0115551275878671,1.0061875297477392,1.0061494796594135,1.007522331922896,1.005599626691554,1.0074245939675173,1.0050667894979273,1.0073327222731439,1.0068243858052777,1.0072300045187528,1.0053835800807538,1.0089245872378403,1.007518796992481,1.0087796312554873,1.0052219321148823,1.0073593073593075,1.0042973785990545,1.006418485237484,1.0004251700680271,1.0046748831279217,1.003384094754653,1.0042158516020236,1.0029387069689337,1.0025115110925074,1.0058455114822549,1.004981320049813,1.0028913672036348,1.0020593080724876,1.0012330456226881,1.003694581280788,1.001226993865031,1.0040849673202612,1.0040683482506103,1.0085089141004862,1.0068300522298113,1.0115722266560254,1.0110453648915187,1.0148263753413966,1.011918492887351,1.0132978723404256,1.0101237345331833,1.012249443207127,1.00990099009901,1.0098039215686276,1.0104279036317871,1.006761565836299,1.0070696359137505,1.0087750087750087,1.0073068893528183,1.006217616580311,1.0051493305870238,1.0044398907103824,1.0047602856171371,1.0040609137055836,1.0037074486012807,1.0033579583613164,1.002342704149933,1.003338898163606,1.0026622296173044,1.0019913707268502,1.0033123550844651,1.0023109937273027,1.0055994729907773,1.004258106780216,1.0048923679060666,1.0064913988964623,1.0070944856497903,1.0067243035542748,1.0082697201017812,1.0056782334384857,1.0072145545796738,1.0052943008408597,1.0058859975216852,1.0046196489066832,1.006131207847946,1.0076173065204144,1.0072573329301482,1.0060042029420595,1.0089525514771711,1.0041407867494823,1.0058910162002945,1.0067349926793558,1.0069808027923213,1.0075101097631427,1.0077408256880733,1.008819345661451,1.0087422447828538,1.0089460441710933,1.0069271266278748,1.008530544854155,1.007912687585266,1.0086626962642125,1.0075147611379496,1.0087906233351092,1.0081858991285977,1.0086432687270823,1.007011165930927,1.0069623517276947,1.0076824583866837,1.0055908513341805,1.005812484205206,1.00678391959799,1.0062390816071873,1.0069444444444446,1.0066502463054186,1.00587227795449,1.0065677450741912,1.0062832286128565,1.0040826128722382,1.0059794307581917,1.0035663338088445,1.0047382136934375,1.0025937278943646,1.003527751646284,1.0016404968361847,1.0011698642957416,1.0021032951624214,1.0013992537313432,1.0027945971122496,1.0034835113794704,1.0016199953714418,1.0032347504621073,1.0020727775218792,1.0016088255573432,1.0004589261128958,1.0002293577981651,1.0004586104104565,0.9986247994499197,0.9990819371126923,0.9993108201240524,0.9993103448275861,1.0,0.9995399125833909,1.0011507479861912,1.0004597701149425,0.9997702205882353,0.9997701677775225,1.0013793103448276,0.9990817263544536,1.0006893382352942,1.000918484500574,1.0004588208304657,1.001146526026141,1.0011452130096197,1.0020590253946464,1.0002283105022831,1.001141291942479,1.0036479708162336,1.004089050431622,1.001131221719457,1.00090395480226,1.0009031384059608,1.0009023234829686,1.0004507550146495,1.0013516557783284,0.9993250843644544,1.0009004952723999,1.0,1.0006747638326585,0.9986513823331086,1.0004501462975466,1.0002249718785152,1.000224921277553,0.9991005172026085,1.0004501462975466,1.0008998875140607,1.0004495392222972,1.0002246686137948,0.9979784366576819,0.9995498537024533,0.9990993019590182,0.9995492449853504,0.9997745208568208,1.0011276499774469,1.0004505519261095,0.9990993019590182,0.9995492449853504,0.9993235625704623,1.000225631768953,1.0018046469659374,1.0015762215717179,0.9993255395683454,1.0006749156355454,1.0008992805755397,1.001572327044025,1.0026911863646557,1.0033549541489601,1.0020062416406599,1.0013348164627363,1.0004443457009553,1.0008882966910948,1.0008875083203905,1.0006650410108624,1.0031014621178556,1.001987632508834,1.0002204099625303,0.9969149405024239,0.9953580901856763,0.9993337774816788,1.002888888888889,1.0031021493463328,1.002650762094102,1.002643754130866,1.0046143704680288,1.0032808398950133,1.0041421408327882,1.002822405557968,1.0034639532366314,1.0028047464940668,1.0025817555938037,1.0002145922746781,0.9997854537652864,0.9997854077253219,1.0019317450096588,1.0008568980291344,1.0014982876712328,1.0042744176106007,1.0036177910193658,1.0012722646310432,0.9993646759847522,1.0002119093028183,1.0016949152542372,1.0014805414551609,1.0008447729672652,0.9993669550538088,0.9987331081081081,0.9983086680761099,0.9995764506565016,1.0021186440677967,1.0012684989429175,1.0012668918918919,1.0008435259384227,1.0002107037505266,1.0012639561828525,1.0,1.0004207868714496,1.0021030494216614,1.0025183630640084,1.0027213732468077,1.0025052192066806,1.0027072053311121,1.001661474558671,0.9989633008500933,0.9991697799916978,1.0016618196925633,1.0045624222314393,1.0018579686209743,1.001442406758706,1.0020576131687242,1.0012320328542095,1.0047169811320755,0.9991835068381302,0.9934627170582226,0.9940366029200083,1.0031030202730657,1.0070117550010311,1.008806061847225,1.0026390580592772,1.00202470135655,1.002828854314003
1,AL,1,1.0046092828813378,1.003947930004268,1.0053140610054203,1.0024315466751244,1.0046403712296985,1.003779130799916,1.005751934741686,1.007486742227306,1.0059861698833727,1.0078998666256285,1.0051913680781759,1.006379746835443,1.002918092171463,1.0056185411859138,1.005487379028235,1.003572137328835,1.0035594225825588,1.0044334975369458,1.0030407062285434,1.0048894973596714,1.0047683923705721,1.0055205811138015,1.003371219418224,1.0037438801958336,1.0033473603672531,1.003050233533505,1.004941556590326,1.0024586288416075,1.0039618903876992,1.004603965047449,1.0049569771791993,1.0054909260120986,1.005831173639393,1.0070856722186436,1.005299707602339,1.005453553899291,1.0049719761345146,1.00413780696231,1.0047478276448982,1.004725392296719,1.0045256899458692,1.0041519434628976,1.0036949063077327,1.0046454553422737,1.0068923399057756,1.0057187418767872,1.0050831394847937,1.003685924909995,1.003757793150568,1.0023823704586063,1.0038197097020625,1.002452223913411,1.0036271615352172,1.0029416708690535,1.0028492415989274,1.0037603409375782,1.0042457542457544,1.0051396833291886,1.0038762886597938,1.0033683864607295,1.0030295586669942,1.0035918367346939,1.0020335122824142,0.9999188245799172,1.0047897385939275,1.0026662357598772,1.0033843674456082,1.0024895599100545,1.0036850116157976,1.004230185968553,1.003576537911302,1.0041973548744754,1.0029968454258675,1.0035382921843057,1.0027423019666222,1.0025003906860448,1.002883865939205,1.0024869822025335,1.0043414218156446,1.0042454650714012,1.0042275172943889,1.004668962877918,1.0032759408806948,1.0030374364036752,1.0032553561965327,1.0030184123151222,1.0066957568462234,1.0031387788655555,1.0031289577590703,1.0043817304121796,1.0043626146110618,1.004270043436649,1.0034454951982992,1.0041642314436003,1.0042197162604583,1.0044193291313481,1.0036785920369302,1.0065397053539347,1.0056404398115093,1.007383741569045,1.0067658044964407,1.007490374518726,1.0056281267370761,1.0065639466592966,1.0056974190005492,1.0080540577434989,1.007921998781231,1.0094048098884858,1.0107147610807932,1.0102060973200764,1.03154738625994,1.0103626943005182,1.0089430894308944,1.0083679414863944,1.0081755593803787,1.0075605146027682,1.0068986384266263,1.0085942664823606,1.0063758789178883,1.007578897507253,1.0054063583475348,1.0046174528026186,1.0314172678612985,1.0047946750902528,1.0035928816033235,1.0029087654528164,1.0028445535166488,1.0020578420467185,1.0083809735250042,1.00203654777631,1.001153529250206,1.00148140019752,0.9997260724264504,0.9993423936869794,1.0052094757622285,0.9998908952048443,0.9993452997981341,1.000382158650434,0.9996725605762934,1.0000545911125667,1.0005458813253998,0.999890883299689,1.0003819501282263,0.999781826115414,0.9986906710310964,0.9966131323063477,0.9995066871300152,0.9959967096243489,0.9956502587820725,0.9958524581098269,0.9955575299866725,0.996207050423918,0.997144456886898,0.9952832837329442,0.9953737658674188,0.99620245989911,0.995448338643605,0.9935413808870598,0.9943047805327044,0.9962392964591529,0.9968639293803356,0.9982522575007283,0.9981908374671723,0.9991814780168382,1.000702165008777,0.9994152730674776,0.9957875029253452,0.9963572267920094,0.9969336006604552,0.9982846326747901,1.0356105942999347,0.9949650989815768,0.9945370902817712,0.993235039028621,0.9934800325998371,0.9924997070198054,0.9922068721218563,0.9935737236701178,0.9934123847167325,0.995599228357849,0.9966696942173782,0.9976913730255165,0.9991474850809888,0.9987201365187713,0.9993287361933241,1.0003663898387885,0.9992064460993775,0.9976785387012034,1.0022043965464456,0.9995723101362497,0.9995721271393644,0.998287775943252,0.9996937212863706,0.9983455882352941,1.0089609034554716,0.9983575643287305,0.9995125517913722,0.9993294318458913,0.9992069785884218,0.9988400488400488,1.0356335187335737,1.001416430594901,1.002062706270627,1.0025289654766805,1.0000586647893934,0.9993547251715844,1.0091570791265556,1.0015704979060027,1.0000580753818458,0.998780487804878,1.0031397174254317,1.0037094997971368,1.0031760697580414,1.001726916877734,1.0010343638662222,1.0022388059701495,1.0026920213070623,1.0019421912487148,1.0201254275940705,1.0011177555468618,1.0008932060514713,1.0023983490434492,1.002615179167594,1.0039402852544537,1.0168048645660586,1.0017940632815048,0.9991317089054106,1.0012492531638695,1.0005424758598243,1.0014638906961613,1.0031941963077258,1.001834862385321,1.003285929756518,1.0024161073825502,1.0029994643813605,1.0031506995621062,1.0219856268299174,1.0025523492030421,1.003325193536655,1.0036766609704313,1.0038695697038489,1.004317212314334,1.00245637377821,1.0030118944305477,1.0012214983713354,1.002745018300122,1.0033965324951841,1.00308189764058,1.0036264732547597,1.0021579845428086,1.003655666282738,1.0035425606226924,1.0024362352707206,1.0002479912707072,0.9997024842564586,1.0018848271415108,1.0029209366800338,1.0022707078684963,1.0023640661938535,1.0022110849056605,1.0075011031033976,1.0123114355231144,1.013075037254242,1.0080189798339263,1.0049896441348145,1.002857142857143,1.0045770865442998,1.0053465990980521,1.007214206437292,1.0085399449035812,1.0071929345351907,1.0047007774362684,1.0041389238797913,1.0043906810035843,1.000535284146668,0.9991083370485957,1.0016064257028112,1.0057471264367817,1.0049612403100774,1.0042314982148368
2,AR,1,1.004119464469619,1.0024615384615385,1.0049109883364025,1.0012217470983507,1.0002033760423024,1.002440016266775,1.0012170385395538,1.0060777957860616,1.0149013290374547,1.009126984126984,1.0062917813605978,1.0058616647127783,1.0048562548562547,1.0052194084670405,1.0038461538461538,1.0047892720306513,1.0024785510009533,1.0047546595663752,1.0024607230740108,1.006797583081571,1.0121905476369093,1.0068556605521586,1.007177033492823,1.0054814544125708,1.0050881337452298,1.0019887904538058,1.005052327679538,1.0021543985637342,1.003045503403798,1.0048222896945882,1.0015997156061145,1.0044365572315883,1.0060070671378092,1.007551808921672,1.0059264423914938,1.0057182464044359,1.0018952446588558,1.0025795356835772,1.0030874785591766,1.002393980848153,1.0023882633913341,1.001872021783526,1.0011890606420928,1.004920257889379,1.0060780010130002,1.0090619231414666,1.003991352070514,1.006294517144277,1.0049382716049384,1.0058968058968059,1.0034196384953589,1.0016228497241155,1.004860661049903,1.00193485972267,1.005149662053428,1.0044828690361831,1.0046222505578577,1.0077740758369031,1.0053526448362722,1.0053241465706233,1.0034267912772585,1.002949394597951,1.0018572976319455,0.9998455121272981,0.9984548825710754,1.0,1.0003095017022594,1.0015470297029703,1.0024714241581711,1.003235747303544,1.0058362770695746,1.0033592914948846,1.0044133313042156,1.003030303030303,1.0033232628398792,1.0034628124059017,1.0028507126781694,1.004488330341113,1.0084897229669347,1.0103382070595186,1.006577985674609,1.003049665988963,1.0013030259157378,1.000722961249277,1.0034677069787603,1.005183585313175,1.0060163300386764,1.007119464616261,1.005231160752156,1.0064697609001407,1.005869200670766,1.0041678243956653,1.0040121748754842,1.0052363235496762,1.0074023303632624,1.0058511362090081,1.0071699134199135,1.006178643384822,1.0069416633293287,1.0075566750629723,1.0073684210526315,1.0092737722048066,1.0084120616021743,1.0057751540041067,1.0072731912721704,1.0091208512794527,1.009540547326136,1.0074608306391444,1.007899284127376,1.0095518001469508,1.0088549247937895,1.0073343753757364,1.0075196944378133,1.0074635706669826,1.0074082784571965,1.0061865297070154,1.016473317865429,1.0065053640721298,1.0068034924594627,1.0076585201036152,1.0055884654073992,1.0066688896298766,1.0252843104780833,1.0053844497092397,1.0035347043701799,1.0025616394492476,1.0028744809964867,1.0018046709129513,1.000423863515948,1.0022243406418812,1.0030648911435214,1.002739437361711,1.0009456761584534,0.9998950241444468,1.0013648293963255,0.998951562172363,0.9996851385390428,0.9994750656167979,0.9986344537815126,0.9986325865151994,0.997366757952391,0.9987327067272151,1.0,0.9974621973141587,0.9971377080462208,0.9962789708696576,0.9961583609006509,0.9962506695232994,0.9963440860215054,0.9969781998704943,0.9957783069928555,0.9981519730405479,0.9983663689827924,0.9986909566924839,0.9994538503549972,0.9996721311475409,0.9979228162238987,0.9979184925503943,0.9985728400483038,0.9981310466138963,0.9992289899768697,0.9990079365079364,1.0002206774798632,1.002095973524545,1.0011008366358431,1.0012095887398285,1.0221856123009334,0.9995702159664769,1.0013973986885951,1.0015027908973808,1.0234726688102893,0.9973819248088807,0.9970600587988241,0.997156697556866,0.9977822367726265,0.9973539373412362,0.9970285471718137,0.9965939329430548,0.9975435223753071,0.9959314775160599,0.9964523758331542,0.9952529938504693,0.9997831978319783,0.996205139325599,0.9979320853286897,0.9981459264914385,0.9978146853146853,0.998466929478756,0.9995613073042333,1.000109721307878,1.0,1.0002194185408666,1.0030711856970496,1.0033898305084745,1.009045335658239,1.0024840695539474,1.0008618832148244,1.0019375672766415,1.001504082509669,1.0027891010512766,1.0011767222935388,1.002136980446629,1.0025589081991684,1.0013825374880359,1.0024426508071367,1.0009534908358935,1.001164267569856,1.0015857913098636,1.0018999366687777,1.0020016856300042,1.0019976868888654,1.004302203567681,1.0002089645805037,0.9998955395382847,0.9992687003760968,1.0007318348144276,1.0005223568742165,1.0005220841599667,1.0007305364224588,1.0023985817082073,1.0019766957969207,1.0025957844460596,1.0027961888980943,1.0032014871424146,1.0009264978381718,1.0016455826391029,1.0029777184515865,1.0033783783783783,1.0043873074176106,1.0033522958147096,1.002936114204718,1.0028265697557037,1.0020132876988121,1.0029134016475787,1.0025042572373033,1.0039968025579535,1.006767515923567,1.001087386318703,1.0008887133405746,1.0023677979479086,1.0038385826771652,1.003529757819394,1.0035173424523693,1.0033102911108946,1.0041727316836488,1.0043486664089678,1.004907149042625,1.0043086939869783,1.0054342644675371,1.0051204248056136,1.004811320754717,1.0053516101774482,1.0052297347777364,1.004738015607581,1.0044382801664355,1.0017490564300837,1.0020216871898548,1.00027512839325,1.0000916842394794,0.9999083241657498,1.006234528284588,1.0129384965831434,1.0141225150670146,1.0077168706758914,1.0044890414576182,1.0028040658955486,1.002883607130374,1.0041822775986757,1.0059002169197397,1.0085396359872336,1.0081252138214165,1.0064477814541444,1.0045519683048134,1.0044474280439706,1.002172096908939,0.999083027675892,1.0001668752607427,1.0017518978893802,1.0032478347768155,1.0019921972275256
3,AZ,1,1.0025089605734767,1.003861279942796,1.000783531590569,1.002135231316726,1.0033380681818183,1.0041056133644792,1.0047937962636588,1.0058233354381534,1.0080217633928572,1.006781537609854,1.0051549934703417,1.0043079868708973,1.00422142030367,1.0040680724116888,1.0030386926868797,1.0022889457385216,1.0040972595378828,1.0047494815706737,1.0040612516644474,1.0051057622173596,1.0069930069930069,1.0060927672955975,1.0048186494758091,1.0049899552848163,1.0034175909208152,1.0043698991067411,1.0035190991106278,1.004144350930885,1.0050161915042226,1.0046752590346222,1.0057854357942397,1.0052519694885582,1.0080855827839283,1.006231490621915,1.0057636887608068,1.0054258367371824,1.003638127577007,1.0044707588206863,1.0028870443883076,1.0026988125224903,1.0038877923320773,1.0035748331744518,1.0046307290429826,1.00520033093015,1.0062904174015286,1.0063679383069464,1.0051666086148845,1.0047357782269708,1.004541012818302,1.0037193865873197,1.0042186876460863,1.0032926483110984,1.004696429581848,1.0043928812795677,1.006672647751486,1.0062942126664067,1.0075833056570354,1.0078009119375928,1.0057236304170074,1.006449864498645,1.0056007324034681,1.0052482193541479,1.0039422513451601,1.0042982223401433,1.0040156398605093,1.0054731080938848,1.0055479953941169,1.005881740578805,1.0067787839586029,1.0069901315789473,1.0059207839934667,1.0052770448548813,1.0040379567938624,1.0039211743414438,1.0036054081121684,1.0034926654026544,1.0043754972155927,1.004009900990099,1.0064592475716188,1.0075935724083873,1.0058832109690279,1.006622196442382,1.0052821128451381,1.0037735849056604,1.0049966688874084,1.0050665277712014,1.0192688212569492,1.0064709960711808,1.0061079219288176,1.0070750410808837,1.0065720890178127,1.0065742074927955,1.00693388207927,1.0079079479319384,1.0095208709833827,1.0103479893463738,1.012057044079516,1.0139203211067938,1.0164666245525373,1.0183957573748759,1.0203417412530513,1.0220893141945773,1.0232503706015448,1.025047655356462,1.0333246550377506,1.0246913580246915,1.0273630967016754,1.0291985776805253,1.0315261444422297,1.0317220057325045,1.0346797352977901,1.030470329139892,1.0277834704452968,1.0231584344556484,1.0179849104930538,1.0144400382879804,1.0140457768312081,1.0098899345988195,1.0092139209182331,1.0075386060100167,1.005359223300971,1.0024721878862795,1.016440608302507,0.9992418115649009,0.9976225403409379,0.9968563026062266,0.9964649033570702,0.9973201296546795,0.9974408844303408,0.9979217980295567,0.9976089471654452,0.9968558321735994,0.9965873836608065,0.995122963577877,0.9936652763295099,0.9923656111446336,0.990112620948554,0.9886521414076685,0.9874145893537147,0.9866524438609446,0.9856125079699499,0.9844461945210102,0.9835147567212366,0.9835870323030443,0.9846717268673028,0.9841931613677264,0.9837259622710512,0.9837975154124973,0.9825229877818364,0.981891606038268,0.9825695260477869,0.9817952295528537,0.9821682344183529,0.9809487718331209,0.9792091030413711,0.9785883365612223,0.9793659519882719,0.9789686400718509,0.9830275229357798,0.9860009332711154,0.9876163432718094,0.9894577110454436,0.9922915489547179,0.9952413877252205,0.9963220269718023,0.9972518457752255,0.9953111504133592,0.9933881565353939,0.9909730022047507,0.9914364872806649,0.9908120924718434,0.9883765651040554,0.9895369449608716,0.9923974308559445,0.9900057235944173,0.9892822200480298,0.9922229714542594,0.9938383472272563,0.9932986870897156,0.9913717931066134,0.9899078746354335,0.9903661787401206,0.9927751806204846,0.9921993911719938,0.9950143815915629,0.9989400655232221,1.002797337706183,1.0037995382839555,1.0031143692204494,1.0041555215896063,1.0077534129286971,1.0120362503540072,1.0128258943146309,1.0112359550561798,1.0121584699453552,1.0153417015341701,1.0123626373626373,1.0107235085569222,1.0114325307465788,1.0107467032026032,1.0163087219892404,1.009503167722574,1.011065235342692,1.0100865730153543,1.0120072771376591,1.0129034835410675,1.0132518240978112,1.009692110077459,1.0104471858134154,1.0078592957155392,1.0063216867925957,1.0063572073427625,1.0054573318880125,1.0042380757648983,1.0024802872690926,1.0022525849335302,1.0037949964997606,1.00418440757598,1.0037648950946705,1.0031317140672227,1.0033397466148763,1.004775860197547,1.0054733354938605,1.0041900941875872,1.0023537803138374,1.0031665836476198,1.0042560737719455,1.003884866678439,1.006684256816183,1.0078280622051372,1.0066229758313396,1.0064071650017223,1.0060583242059145,1.005341407818188,1.0047715736040608,1.0050183557306929,1.0047922252010724,1.0040022679518394,1.0054811812776134,1.0059468745870226,1.0053533893851814,1.0063049230668715,1.0070770029866252,1.0061569208948486,1.004293083010284,1.0048808498420903,1.0047619047619047,1.005781990521327,1.003392705682782,1.003600388215773,1.0066134265036186,1.007375728275691,1.0062142373715623,1.0062064326770208,1.0064416152654128,1.005524861878453,1.0062451209992196,1.0066837739452168,1.0056316319876695,1.0064548455552937,1.0084634082056987,1.009582994540597,1.0060116205488123,1.005289492494639,1.0051763367463025,1.0057721690906005,1.0062172958982727,1.0059272513769675,1.0079212874176602,1.0089896315905582,1.006969117245149,1.0068394626136519,1.0078712564358303,1.0060445585600042,1.001674863751163,0.9999734593131271,1.0004512036520954,1.0022550007958826,1.0044733846846132,1.0061136291767683
4,CA,1,0.9996510334498978,0.9992800052363255,0.9979694618710062,0.999299898631156,1.0001021696453984,1.0009997008194629,1.0014360903351849,1.0030136487716106,1.0065172110981284,1.0042325524382243,1.0030874391487283,1.0035646796083146,1.0039300437939545,1.0040638565430222,1.0036299310100831,1.0051255657863196,1.0058219057973554,1.0068063740018829,1.0072452223784554,1.0090154521135768,1.010829562183087,1.0092841683691014,1.0080898365999973,1.007925516053146,1.0074950197566093,1.0073609543137934,1.0061864752638159,1.007043341660014,1.007109156235216,1.007541420681775,1.0076928892753185,1.0089971801749416,1.0109680377746657,1.0094392821242062,1.0088591761391237,1.0091364875682378,1.0094116243700235,1.0097552040557067,1.009637553103093,1.0108669823404293,1.0117764425282083,1.0126990423301412,1.013328782223814,1.0148045479394565,1.0164985253626737,1.0150262839523356,1.0143924730899254,1.0137203522891516,1.0136013252573328,1.0128419848911872,1.0115451289147779,1.011709682836005,1.011393535852538,1.011207266865199,1.0107012109264997,1.0110412701710971,1.011425154958919,1.0100168563973493,1.0089390226058965,1.008193638147549,1.0076146125043266,1.0069146729359701,1.0061184434963293,1.0063542529019076,1.0068435906972675,1.007144750737726,1.0075169476532193,1.0083174507998374,1.0094636554006124,1.0091855841450843,1.0090727908004569,1.009363094697001,1.009530047486491,1.009886135080776,1.0097170803787252,1.0104387869533058,1.0108819281281116,1.0112358675678201,1.0124200167858874,1.0130091874296492,1.0119261681225575,1.0101051319528427,1.0103676227551508,1.0107664850443272,1.010885552458869,1.0118640208892147,1.0147167914160253,1.0132248642693065,1.0137258924907673,1.0142686555081057,1.0146266512351838,1.015068080057165,1.0202144801552575,1.0175603518400704,1.0190520923085535,1.020560907414869,1.0211127328412313,1.0217482359764154,1.021070314650032,1.019863440600592,1.0181854719936574,1.0169495191462785,1.0153031382599726,1.0145278196748786,1.0140642583549282,1.0135383127378241,1.0137718355415817,1.0137953072669983,1.0131262263076746,1.0125943916127431,1.0116874796058601,1.0102505426619393,1.0090745539626018,1.008039149572985,1.0064194351721816,1.005176546646968,1.0048826554761154,1.003639690885448,1.00336376741951,1.002788520070183,1.0019393944804251,1.000815240997267,0.9992900272193325,0.9973028592809705,0.9964648054973055,0.9964007171671896,0.9961223048444199,0.9966423555445164,0.9971521331813867,0.9967213934191572,0.9959720344759201,0.9951661188878411,0.994287081075611,0.9934007216876387,0.9919528159323068,0.9900448579966246,0.9892097588733196,0.9883082985194825,0.987270244773137,0.9861112475803994,0.9854697362980087,0.9838070802947384,0.9822841271431839,0.9810229555536953,0.980943823340417,0.9813156764573174,0.9833918698826684,0.9855252484283107,0.9874504491373078,0.9876527487539869,0.9881987832467851,0.9887369554193394,0.9894664543161444,0.9884964792254599,0.9865319039324878,0.9849679216193364,0.9840158295358438,0.9859979282321663,0.991361056449121,0.9955871110834053,0.9981116779372801,0.9999273618141057,1.001066538109751,1.0018207486179462,1.0018240244432444,1.0011962744595404,0.9987624818639583,0.9990304504297242,1.000944172122249,0.9994346884377352,0.996550306657678,0.9956902810227167,0.9949789546945945,0.993947670835901,0.9933310544976843,0.9925406871609403,0.9912949486228615,0.9923431949416397,0.9940636413582443,0.994403601160992,0.9945608669055319,0.9954519733304278,0.995921970165063,0.9956500159534868,0.9952108473417531,0.9964257347100873,0.9983123817320709,0.9985217369411105,1.0000432248629412,1.0012966898389943,1.0049390265836902,1.007449089535837,1.0089467176418754,1.0091772842845168,1.0093276290444153,1.0093900933823352,1.0102720606116653,1.0115474850486175,1.0125552181578084,1.0124028493121666,1.014843635055827,1.0137405563878283,1.0175935930845994,1.0193006783345202,1.0186717160575531,1.0183625590278822,1.018019641143026,1.0133168540890574,1.0107740232373035,1.0086650105232149,1.0071106018736942,1.0073643410852713,1.0080800307810696,1.007968586962491,1.0077067249279452,1.006944913776557,1.006507731958763,1.006236263150033,1.0067887456857934,1.0063796231204072,1.0062109851239842,1.006315652626105,1.0065033886349601,1.0071544823974574,1.0085845442519492,1.0087970462546214,1.008725343327104,1.0089230501781878,1.0088564409808545,1.0082638780449718,1.0075306780756117,1.0069964333321324,1.0067069273114095,1.0057406178923427,1.0055052614469155,1.0066652609877236,1.0071750235637735,1.0053654614019523,1.0045990484727298,1.0045825697623607,1.0039672598577982,1.0038721882967816,1.0049396329848173,1.0058260198907651,1.0065255298220512,1.006629812166427,1.006703087215152,1.0080173233799878,1.0084514698208382,1.0066299128732425,1.0053610976649348,1.005603076365883,1.0053197461945065,1.005483366559472,1.0058726379504033,1.0060467151459587,1.0067932531398085,1.0074653577776314,1.0070424979734187,1.0074190474259415,1.0110194445394878,1.0118927226252379,1.006864083667455,1.0034760554683884,1.0042818255102557,1.0041065213808615,1.002904130855811,1.0028726171429012,1.0031043678090306,1.0026871019108279,1.0007711395304448,1.0015925875064848,1.002361279585024,0.9995345558998365,0.9964077592400414,0.9967934778461938,0.9975486209318303,0.9973392520746928,0.9978668769655412,0.9994448578026393
